fips,DrugDeaths,DrugDeathRate,SuicideDeaths,SuicideRate,RepublicanMargin,RepublicanVoteShare,DemocratVoteShare,UnemploymentRate,PovertyRate,MedianIncome,PerCapitaIncome,BachelorsOrHigher,WhiteAlone,BlackAlone,HispanicLatino,Population,Rent,correlation,n_years,state_fips
37021,114.67,42.71,52.33,19.58,-18.81,39.12,57.92,4.02,12.42,63087.67,56373.67,41.51,87.04,5.95,6.81,262802.5,1434.72,-0.78,6.0,37
37023,38.5,48.47,15.33,24.34,39.59,68.84,29.24,4.32,15.6,51928.0,41978.17,17.99,83.76,6.12,6.36,88875.83,,0.77,6.0,37
37025,57.33,25.34,24.83,11.41,12.84,55.19,42.36,4.18,8.57,77573.5,50956.0,34.12,68.08,18.59,10.82,215610.0,1384.64,-0.62,6.0,37
37027,31.67,42.99,17.17,26.91,50.75,74.43,23.68,4.62,14.25,49434.17,41673.17,16.32,88.12,4.44,5.8,81309.33,,0.86,6.0,37
37029,0.0,,,,46.21,71.9,25.7,4.05,7.78,75689.67,53176.0,21.25,81.74,10.94,3.26,10516.5,,,,37
37031,27.17,41.57,16.4,,42.68,70.33,27.65,4.27,10.67,64322.33,59098.67,29.98,88.92,4.81,4.4,68656.83,1628.61,-0.62,6.0,37
37033,,,,,16.05,57.36,41.32,4.93,17.08,51297.67,39203.17,15.53,62.04,32.45,4.35,22721.33,,,,37
37035,52.17,32.19,28.0,17.36,37.18,67.48,30.3,4.43,12.6,58306.0,50973.17,23.54,78.02,8.15,9.97,159120.5,1379.33,-0.79,6.0,37
37037,18.17,32.98,11.33,,-11.0,43.37,54.37,3.65,9.52,80284.0,73731.5,44.23,77.83,11.27,12.19,73760.0,1676.57,-0.85,6.0,37
37039,16.0,69.38,12.67,,55.48,76.75,21.27,4.97,15.87,46369.83,37480.67,21.66,92.7,1.36,3.44,28383.5,,-0.75,4.0,37
37041,12.0,,,,15.2,56.8,41.61,4.65,17.0,50050.5,47539.83,22.35,60.51,34.21,3.65,13960.5,,,,37
37043,,,,,50.04,74.05,24.01,4.83,14.08,49418.33,41131.17,26.35,95.45,1.75,3.21,11046.33,,,,37
37045,27.33,33.06,17.83,22.8,31.97,65.17,33.2,4.73,17.5,50228.5,42391.0,18.69,73.83,20.53,3.8,98359.67,1156.16,0.71,6.0,37
37047,23.2,57.81,,,25.94,62.48,36.54,5.42,22.22,42421.17,40750.83,13.82,61.46,29.59,5.58,53524.67,,0.66,5.0,37
37049,54.83,54.02,19.17,21.47,19.58,58.65,39.07,4.45,13.98,56757.5,51101.33,25.47,69.44,21.36,7.52,101910.67,1251.09,-0.69,6.0,37
37051,144.33,42.96,61.17,18.22,-16.39,40.6,56.99,6.07,16.75,52420.83,43392.5,25.97,47.64,37.12,12.04,333920.83,1063.98,-0.83,6.0,37
37053,13.0,,,,47.25,72.24,24.98,4.0,8.9,75596.83,54569.17,25.33,88.48,5.61,4.32,27362.67,,,,37
37055,16.4,,12.0,,18.21,57.83,39.61,5.68,8.58,71857.17,67356.5,38.55,90.18,3.07,7.46,36616.5,,-0.54,5.0,37
37057,79.67,46.63,30.83,18.09,47.77,72.89,25.11,4.32,13.72,56393.83,45418.83,19.34,83.64,9.44,7.46,167313.33,1195.19,-0.93,6.0,37
37059,16.5,45.94,,,46.16,71.92,25.76,4.07,10.35,66143.33,55748.67,24.96,87.53,4.68,7.04,42565.67,,,4.0,37
37061,15.5,47.41,10.5,,21.04,60.01,38.97,4.22,19.25,47795.83,47505.17,14.18,66.36,22.72,22.63,54242.33,,,4.0,37
37063,85.0,25.87,31.0,9.48,-61.42,18.08,79.5,3.98,12.38,70477.0,56559.33,49.94,49.72,35.47,13.63,317719.67,1394.56,-0.88,6.0,37
37065,21.67,54.95,11.0,,-28.68,35.15,63.83,7.33,22.3,44109.5,41588.67,15.89,38.77,56.94,4.96,50965.33,927.94,0.67,6.0,37
37067,136.17,35.25,50.17,13.01,-12.72,42.38,55.1,4.53,14.73,58016.67,53721.67,34.47,63.29,25.98,13.2,378888.0,1177.51,-0.87,6.0,37
37069,22.0,32.99,13.5,,12.8,55.27,42.47,4.47,11.83,62824.83,43323.5,22.39,66.1,24.32,8.82,67708.17,1895.49,0.35,6.0,37
37071,77.83,33.6,39.17,17.11,29.1,63.52,34.42,4.68,13.0,59747.5,46196.33,22.85,74.91,16.72,7.46,223669.33,1293.6,-0.67,6.0,37
37073,,,0.0,,12.19,55.36,43.17,4.15,14.13,59000.0,46612.17,11.66,63.16,31.94,1.55,11038.67,,,,37
37075,0.0,,0.0,,60.2,79.27,19.08,6.3,16.85,45526.83,39888.5,13.48,86.76,0.28,3.26,8291.67,,,,37
37077,17.8,41.97,14.25,,5.22,51.68,46.46,3.78,13.23,62683.17,44161.0,23.22,59.94,29.64,8.55,60200.17,,0.5,5.0,37
37079,,,0.0,,11.1,55.13,44.03,3.93,22.6,46810.83,36343.17,10.93,55.11,33.91,15.45,20727.67,,,,37
37081,172.67,31.83,63.0,11.63,-22.05,37.84,59.89,5.07,14.9,59031.67,52034.83,36.82,53.26,34.13,8.26,533438.83,1110.03,-0.74,6.0,37
37083,16.33,43.89,11.0,,-23.04,38.05,61.09,6.52,23.68,41475.5,41799.17,14.96,39.16,52.12,3.05,50073.33,,0.68,6.0,37
37085,47.5,34.56,19.83,16.51,22.83,60.21,37.38,5.02,14.12,59907.83,41368.67,22.2,66.1,20.88,13.18,133247.0,1588.7,-0.78,6.0,37
37087,22.83,46.41,13.0,,26.85,62.19,35.34,4.12,12.27,54671.83,46884.33,27.34,94.0,0.86,4.22,61557.83,,-0.13,6.0,37
37089,29.33,29.63,24.0,21.18,21.66,59.55,37.89,3.95,11.03,60935.67,51142.0,32.67,89.16,3.43,10.32,115564.5,1703.24,-0.94,6.0,37
37091,,,0.0,,-35.15,31.95,67.11,5.58,22.82,43419.67,40441.5,15.65,34.49,59.15,4.06,22865.5,,,,37
37093,17.0,40.21,11.0,,-10.84,43.31,54.15,5.72,16.42,54358.0,38581.17,19.11,43.62,33.49,14.01,53196.5,1496.35,-0.79,5.0,37
37095,,,0.0,,14.62,56.57,41.94,7.55,21.08,45340.33,46073.0,11.45,62.59,29.13,12.04,4944.0,,,,37
37097,38.83,20.34,30.67,16.23,33.69,65.74,32.05,4.3,9.25,69626.5,58687.67,30.44,79.33,11.96,7.92,181093.17,1399.28,-0.81,6.0,37
37099,19.0,51.39,,,9.33,52.91,43.58,4.65,17.65,51059.0,40909.0,29.61,82.14,2.14,6.18,42731.33,,-0.35,5.0,37
37101,51.33,22.81,28.5,12.87,26.31,62.02,35.7,4.07,11.37,69530.0,46335.83,24.28,73.64,16.16,13.99,206792.33,1427.29,-0.84,6.0,37
37103,0.0,,0.0,,18.97,58.88,39.91,4.12,17.85,48540.83,45443.17,14.28,63.74,29.08,5.19,9432.33,,,,37
37105,26.67,49.96,10.0,,14.25,56.07,41.82,5.08,15.15,56121.0,46827.83,20.96,71.32,19.48,19.54,61914.17,1703.17,0.79,6.0,37
37107,19.8,39.58,10.5,,3.53,51.17,47.64,4.33,21.32,43870.17,46812.33,14.83,53.11,39.55,7.98,55969.83,,-0.7,5.0,37
37109,24.5,35.6,14.6,,46.37,72.24,25.86,3.95,9.95,70111.33,53647.67,23.97,87.9,5.18,7.33,85079.33,1459.04,-0.76,6.0,37
37111,20.0,50.61,,,48.63,73.36,24.73,4.23,14.98,49356.0,41137.67,17.81,90.2,3.57,6.25,44920.5,,-0.98,4.0,37
37113,16.0,,14.0,,39.28,68.47,29.19,4.25,13.93,51113.5,45619.33,24.12,92.33,1.34,7.4,35850.5,,,4.0,37
37115,11.5,,,,24.14,60.74,36.6,4.18,14.95,51603.17,41218.67,30.39,94.41,1.43,2.53,21434.83,,,,37
37117,10.5,,,,3.44,51.16,47.71,5.23,20.2,43664.17,39696.33,15.63,53.41,41.98,4.18,22457.33,,,,37
37119,253.0,22.35,113.33,10.04,-33.19,32.03,65.22,4.48,10.62,74480.5,71433.83,46.41,51.14,31.43,13.54,1092624.83,1458.27,-0.73,6.0,37
37121,,,,,57.81,78.14,20.34,4.95,15.07,50044.17,41414.0,21.29,94.89,0.46,5.75,14988.67,,,,37
37123,16.67,,,,29.8,64.24,34.44,4.43,16.4,50998.5,43028.83,17.11,72.18,17.48,15.6,26563.67,,,3.0,37
37125,32.6,31.27,19.33,23.54,27.96,62.88,34.92,4.45,10.1,70935.33,59491.5,38.82,80.52,11.24,6.99,98720.33,1467.98,-0.59,5.0,37
37127,29.83,33.77,15.25,,-0.09,49.25,49.34,5.68,14.87,54621.0,47663.67,21.43,50.9,40.11,7.2,94496.33,1132.54,-0.72,6.0,37
37129,83.33,35.59,36.17,15.43,-0.12,48.51,48.63,4.22,12.37,65433.17,56337.17,41.96,80.09,12.96,5.79,227510.0,1356.44,-0.72,6.0,37
37131,,,0.0,,-22.39,38.43,60.82,5.53,21.43,42482.67,43618.67,15.65,39.84,55.2,2.41,18796.17,,,,37
37133,59.67,29.08,42.17,20.64,31.57,64.18,32.61,5.03,13.13,56479.67,48351.33,24.0,72.72,14.1,12.91,199387.83,1129.22,-0.76,6.0,37
37135,23.83,18.15,17.6,13.47,-50.8,23.34,74.14,3.58,12.22,80549.33,72294.17,60.47,73.75,11.19,8.56,145557.0,1380.17,-0.41,6.0,37
37137,11.0,,,,27.44,63.02,35.58,4.13,15.5,54170.5,49942.33,21.99,76.02,18.8,4.15,12507.17,,,3.0,37
37139,17.5,51.73,,,-1.04,48.41,49.46,5.12,15.47,54024.67,44311.33,23.95,57.46,36.07,5.78,39986.0,1383.45,0.56,6.0,37
37141,17.0,39.75,13.5,,29.87,63.92,34.05,4.27,11.93,65082.67,46802.17,28.26,76.7,13.9,7.4,60743.0,1786.93,0.51,6.0,37
37143,,,,,30.71,64.43,33.72,5.08,14.87,54256.0,48868.83,19.93,72.83,23.44,2.85,13251.67,,,,37
37145,12.8,,11.0,,20.07,59.15,39.09,4.67,14.88,57458.0,43594.33,16.53,67.11,25.89,4.56,39245.33,,-0.64,5.0,37
37147,60.33,34.13,20.17,13.38,-8.83,44.45,53.28,4.75,20.0,51987.0,50317.17,32.58,55.93,34.96,6.48,174793.0,1134.91,-0.82,6.0,37
37149,12.0,,,,26.35,62.11,35.76,4.25,12.33,56856.67,57171.5,32.32,89.94,4.91,5.92,20031.0,,,,37
37151,77.83,53.57,27.0,20.11,56.24,77.25,21.01,4.48,14.22,53635.17,43422.67,16.2,83.26,5.96,11.85,143679.5,929.89,0.83,6.0,37
37153,32.5,75.69,,,13.12,55.89,42.77,6.12,23.1,43025.0,41771.67,16.58,59.84,31.87,6.78,44090.67,,,4.0,37
37155,82.33,67.9,15.83,,13.84,56.22,42.39,6.35,27.38,38606.0,38275.17,14.06,26.79,23.68,9.01,125279.33,,0.79,6.0,37
37157,46.67,50.97,15.83,,31.28,64.8,33.52,5.17,16.47,49135.5,42770.5,15.28,74.28,18.11,6.27,91119.83,,0.92,6.0,37
37159,73.17,49.84,26.67,19.5,35.9,66.94,31.04,4.68,15.18,56166.33,43434.0,19.69,75.37,16.08,9.23,143466.17,1064.18,-0.9,6.0,37
37161,27.83,53.56,12.8,,46.3,72.25,25.95,5.85,17.63,46676.33,39293.17,18.86,85.24,9.14,4.68,65637.33,,-0.82,6.0,37
37163,17.5,37.95,13.0,,20.53,59.64,39.11,4.27,19.97,48057.17,42570.33,14.23,59.71,25.28,20.25,61388.67,,0.54,6.0,37
37165,17.75,62.87,,,-1.25,48.69,49.94,8.02,27.03,40853.0,38630.17,15.14,42.8,38.88,3.28,34674.67,,,4.0,37
37167,23.5,36.98,16.0,31.18,50.61,74.48,23.87,4.03,12.8,57575.67,44784.67,17.7,82.74,11.42,4.46,62057.67,,0.37,6.0,37
37169,24.4,58.1,11.0,,56.94,77.55,20.61,4.07,11.88,56274.33,43768.83,14.5,92.37,4.17,3.29,45225.67,,0.71,5.0,37
37171,28.17,41.95,11.6,,50.99,74.62,23.62,4.2,15.78,50274.67,44904.5,18.02,89.33,3.78,11.01,71711.83,,0.36,6.0,37
37173,13.0,,,,20.48,58.65,38.17,4.57,15.28,49068.67,47162.33,19.74,63.53,0.79,6.09,14196.83,,,,37
37175,,,,,17.82,57.64,39.82,4.07,12.82,58303.0,50827.0,34.67,91.02,4.48,3.38,33428.0,,,,37
37177,0.0,,0.0,,15.38,56.99,41.61,6.47,22.27,40876.83,41779.83,11.09,57.42,35.49,6.5,3734.33,,,,37
37179,43.5,17.7,23.33,10.57,26.32,61.94,35.62,3.85,7.42,89815.67,62274.67,36.8,77.84,11.45,11.43,234905.17,1679.51,-0.88,6.0,37
37181,19.2,50.54,,,-21.0,38.87,59.87,6.8,21.7,43929.0,40902.33,16.33,41.82,49.12,8.11,43534.83,,0.95,5.0,37
37183,174.5,15.21,110.83,9.69,-24.37,36.25,60.63,3.9,7.98,90841.67,70060.83,54.1,63.29,20.02,10.25,1097398.0,1434.28,-0.91,6.0,37
37185,11.0,,,,-27.99,35.19,63.17,6.82,20.87,43015.83,35410.83,16.1,39.01,49.35,3.95,19362.0,,,,37
37187,,,0.0,,-11.72,43.74,55.46,6.1,21.85,41799.33,42798.33,12.72,45.77,48.15,5.68,11525.17,,,,37
37189,12.5,,11.0,,-6.02,45.13,51.14,3.88,19.97,54873.17,45005.83,43.34,93.17,1.76,3.79,54644.67,,,,37
37191,33.33,27.66,16.0,18.65,11.59,54.97,43.38,4.63,17.92,50335.83,45708.33,19.8,60.54,30.54,12.21,120673.67,1238.9,-0.03,6.0,37
37193,22.5,35.06,14.2,,55.98,77.16,21.19,4.5,16.83,47188.0,43572.0,16.15,89.87,3.87,6.71,67309.17,,0.53,6.0,37
37195,28.83,39.98,13.75,,-3.78,47.37,51.15,6.25,20.18,47241.67,46313.5,19.99,48.99,39.66,10.71,80088.0,1051.52,0.73,6.0,37
37197,17.4,55.59,10.5,,61.0,79.57,18.57,4.1,12.78,55465.0,43962.5,13.01,89.9,3.37,11.3,37435.67,,0.53,5.0,37
37199,0.0,,,,33.15,65.51,32.35,4.15,15.83,49458.17,40443.33,20.94,94.72,0.59,5.27,18121.67,,,,37
38000,,,,,,,,2.73,,,,,,,,,,,,38
38001,0.0,,0.0,,56.95,76.41,19.47,2.35,11.37,55310.67,54928.33,22.94,94.57,1.42,2.49,2258.33,,,6.0,38
38003,0.0,,,,30.69,62.45,31.76,2.63,11.05,61121.33,63663.33,28.96,92.21,2.09,2.2,10775.83,,,,38
38005,,,,,10.69,52.59,41.9,3.93,25.43,50603.67,52519.0,18.28,40.15,0.17,2.0,6438.17,,,,38
38007,0.0,,0.0,,73.26,84.07,10.81,2.4,10.0,78021.33,81657.0,27.23,97.75,0.19,1.97,878.5,,,6.0,38
38009,0.0,,0.0,,50.46,73.25,22.79,3.42,10.42,65821.5,72197.33,25.01,92.16,0.59,2.42,6462.17,,,5.0,38
38011,0.0,,0.0,,69.69,83.1,13.41,1.92,8.85,67803.5,70330.67,21.75,95.46,0.01,5.46,3068.0,,,5.0,38
38013,0.0,,0.0,,74.05,85.73,11.68,2.72,8.92,71830.67,80899.83,22.99,93.9,0.61,1.36,2180.33,,,6.0,38
38015,14.6,,15.17,,41.83,68.24,26.41,2.5,8.12,76604.0,66205.33,36.52,88.85,2.15,2.66,96470.0,1241.34,-0.68,5.0,38
38017,24.5,14.84,30.0,16.06,5.28,49.44,44.16,2.33,10.6,66838.33,64405.33,41.23,85.81,5.97,2.83,181127.0,955.78,-0.8,6.0,38
38019,0.0,,0.0,,48.47,72.02,23.55,2.53,9.05,66174.0,94092.0,22.58,93.94,0.04,1.26,3750.5,,,5.0,38
38021,0.0,,0.0,,46.6,71.0,24.39,2.02,11.23,59282.83,76129.33,26.97,94.51,0.67,3.85,4964.0,,,6.0,38
38023,0.0,,0.0,,52.45,73.85,21.4,1.68,10.5,65880.67,64217.67,19.87,91.67,2.74,4.56,2263.17,,,6.0,38
38025,0.0,,0.0,,66.88,81.95,15.07,2.08,10.63,76941.5,85240.17,19.83,82.77,1.19,4.5,4216.0,,,5.0,38
38027,0.0,,0.0,,36.71,66.57,29.86,3.63,11.1,57134.17,71722.67,25.22,90.04,0.0,1.94,2324.0,,,6.0,38
38029,0.0,,0.0,,74.41,85.89,11.48,4.15,13.33,55478.0,66169.67,18.04,96.38,0.09,1.23,3305.67,,,3.0,38
38031,0.0,,0.0,,54.42,75.13,20.71,2.38,9.15,66685.33,73494.0,23.97,95.65,0.33,0.8,3325.5,,,4.0,38
38033,0.0,,0.0,,71.97,84.32,12.35,1.97,12.25,60383.5,49388.67,24.95,91.99,0.09,4.28,1800.5,,,6.0,38
38035,12.5,,13.75,,14.87,54.5,39.64,2.43,13.05,61546.83,56298.33,35.98,85.07,3.87,4.52,71637.0,914.42,,,38
38037,0.0,,0.0,,67.56,82.02,14.46,2.13,16.13,45926.33,53228.5,19.6,95.15,0.06,1.16,2340.33,,,5.0,38
38039,0.0,,0.0,,46.41,70.69,24.28,2.22,10.43,59075.17,73423.0,27.09,96.04,0.23,1.16,2308.17,,,6.0,38
38041,0.0,,0.0,,68.16,82.44,14.28,2.23,12.62,57376.17,57037.0,15.87,92.31,0.45,2.02,2514.83,,,4.0,38
38043,0.0,,0.0,,67.97,82.39,14.43,3.97,14.23,52966.83,68153.33,18.21,95.13,0.34,4.41,2428.83,,,6.0,38
38045,0.0,,0.0,,48.76,72.37,23.61,1.93,10.78,63724.67,73217.17,24.62,96.19,0.58,1.89,4148.83,,,4.0,38
38047,0.0,,0.0,,73.87,85.36,11.49,2.4,13.95,53766.83,64980.17,21.53,96.89,0.05,1.86,1842.33,,,6.0,38
38049,0.0,,0.0,,58.4,76.71,18.31,3.6,12.03,62020.17,67482.67,20.21,96.42,0.56,1.94,5617.0,,,4.0,38
38051,0.0,,0.0,,60.81,78.19,17.38,2.53,13.58,52586.5,70869.17,16.15,94.86,0.62,2.49,2568.67,,,5.0,38
38053,11.0,,,,66.33,81.32,14.99,2.98,8.32,86246.0,72584.83,25.33,81.42,1.66,9.37,13605.0,,,,38
38055,0.0,,,,53.17,74.76,21.59,3.12,9.6,71573.83,68409.17,21.38,89.05,0.54,2.57,9678.83,,,3.0,38
38057,0.0,,,,67.29,81.75,14.46,3.78,7.7,83240.17,62697.0,20.88,92.59,0.52,2.75,8421.33,,,4.0,38
38059,,,,,50.96,72.98,22.02,3.08,8.68,72454.83,57356.83,26.87,90.14,1.08,3.79,31971.67,,,,38
38061,0.0,,0.0,,36.16,66.16,30.01,2.23,10.63,70707.17,73789.67,21.52,62.18,1.58,8.46,9972.33,,,,38
38063,0.0,,0.0,,30.31,62.71,32.39,3.08,10.48,58419.17,71669.83,25.93,94.31,0.11,3.58,2960.5,,,5.0,38
38065,0.0,,0.0,,72.65,84.62,11.97,3.58,10.52,73623.0,54053.67,20.54,91.57,0.16,2.99,1859.17,,,6.0,38
38067,0.0,,0.0,,49.65,72.58,22.93,3.72,9.15,64814.0,73838.33,21.32,92.87,0.61,3.62,6905.17,,,,38
38069,0.0,,0.0,,50.28,72.78,22.51,2.93,11.52,55152.67,60654.33,25.96,93.43,0.45,1.01,4072.17,,,4.0,38
38071,0.0,,,,34.81,64.6,29.8,2.75,12.42,63145.33,58666.0,25.88,83.22,0.55,3.05,11587.5,,,,38
38073,0.0,,0.0,,18.11,55.62,37.51,2.1,8.78,69848.17,64000.33,20.48,93.34,1.18,1.58,5489.67,,,,38
38075,0.0,,0.0,,63.13,79.43,16.3,2.6,8.37,70798.17,85623.67,21.56,97.07,0.12,4.57,2369.33,,,6.0,38
38077,0.0,,0.0,,33.73,64.21,30.48,2.33,10.67,67558.17,58218.83,22.61,91.88,0.72,3.38,16404.83,,,,38
38079,10.0,,0.0,,-29.3,32.83,62.13,8.28,24.72,47906.5,49833.0,18.05,17.97,0.7,1.75,13440.5,,,,38
38081,0.0,,0.0,,23.58,58.93,35.35,2.13,8.07,70853.33,75497.5,18.58,93.34,2.56,3.16,3858.17,,,6.0,38
38083,0.0,,0.0,,71.45,84.02,12.56,3.87,16.68,52189.17,66590.33,13.83,97.14,0.0,0.15,1351.17,,,6.0,38
38085,0.0,,0.0,,-44.17,21.54,65.7,3.15,34.0,40212.67,35123.67,13.71,12.54,0.19,2.81,4151.67,,,,38
38087,0.0,,0.0,,77.19,87.39,10.2,2.3,13.15,56617.33,54171.33,25.02,95.49,1.62,0.08,780.5,,,6.0,38
38089,10.0,,10.0,,64.22,80.03,15.81,3.03,9.28,74890.33,64419.17,24.37,89.53,2.35,5.71,31968.17,,,,38
38091,0.0,,0.0,,21.84,57.9,36.06,2.15,7.95,74691.17,84433.83,29.38,96.79,0.44,2.39,1814.83,,,6.0,38
38093,,,,,42.76,68.87,26.11,2.33,11.07,62639.83,59215.0,24.02,92.9,1.66,2.66,21300.67,1069.74,,,38
38095,0.0,,0.0,,41.46,68.25,26.79,2.4,10.1,62621.67,86126.0,16.46,89.43,0.4,3.53,2192.5,,,6.0,38
38097,0.0,,0.0,,25.26,59.85,34.58,2.4,8.35,72193.83,64211.0,29.59,92.96,0.97,3.68,8007.0,,,4.0,38
38099,0.0,,0.0,,40.89,67.87,26.97,3.3,10.9,64228.5,62263.67,17.55,91.74,0.58,11.79,10655.33,,,,38
38101,16.0,29.21,12.83,,45.53,69.8,24.27,3.08,9.22,68453.33,59234.0,29.13,85.13,4.22,6.44,69259.67,880.81,0.2,4.0,38
38103,0.0,,0.0,,60.01,78.28,18.27,3.15,11.95,62649.17,77618.17,21.93,97.64,0.0,2.16,3988.5,,,6.0,38
38105,,,12.33,,66.2,80.8,14.6,3.67,7.78,82862.67,67212.5,24.57,81.27,4.64,8.48,36987.5,937.8,,,38
39000,,,,,,,,4.92,,,,,,,,,,,,39
39001,16.83,83.88,,,60.93,79.59,18.66,6.67,19.52,46567.17,40668.67,14.66,97.11,0.45,1.06,27653.5,,0.88,6.0,39
39003,29.0,36.01,17.0,29.42,38.83,68.13,29.3,5.15,13.75,56616.17,47848.5,18.81,81.93,11.26,3.3,102710.17,,0.87,6.0,39
39005,14.0,,11.0,,48.42,72.71,24.3,4.5,11.57,58319.67,44652.0,21.67,96.11,0.81,1.5,53041.33,,,4.0,39
39007,38.0,39.15,20.33,25.72,22.01,59.63,37.62,5.38,17.25,50854.33,44235.17,14.96,91.58,3.68,4.45,97763.83,,0.63,6.0,39
39009,27.0,49.01,10.5,,-15.68,40.64,56.32,5.55,24.52,46192.67,39014.0,32.39,90.89,2.73,1.96,63880.5,932.33,,4.0,39
39011,,,,,62.47,80.11,17.64,3.78,7.48,67933.67,53111.5,19.74,96.01,0.73,1.76,46005.0,,,,39
39013,24.33,38.47,12.2,,42.26,70.08,27.82,6.17,14.28,52112.0,45765.17,16.65,92.7,3.43,1.07,67350.83,,0.62,6.0,39
39015,23.83,59.12,10.67,,55.61,76.85,21.24,5.45,14.28,60525.83,43488.0,14.52,96.85,0.87,1.13,43647.17,,0.48,6.0,39
39017,188.83,48.8,53.67,13.85,25.25,61.35,36.1,4.42,11.57,71079.83,52776.17,31.15,82.35,8.02,4.93,384154.33,1147.05,-0.18,6.0,39
39019,,,,,50.71,74.0,23.29,5.5,12.1,57479.83,45250.67,13.51,96.77,0.72,1.35,27082.17,,,,39
39021,12.6,,10.0,,46.6,71.95,25.36,4.35,9.5,65301.67,46736.83,16.65,93.76,1.89,1.63,38779.67,,0.64,5.0,39
39023,67.33,50.01,28.17,20.94,21.97,59.63,37.65,5.02,15.02,55075.5,45149.5,18.73,85.89,8.1,3.58,135353.17,879.78,-0.01,6.0,39
39025,80.0,38.38,33.5,16.07,38.15,67.7,29.56,4.33,8.83,73194.67,59420.83,29.22,94.17,1.36,2.05,206409.83,1268.92,0.24,6.0,39
39027,20.5,53.63,,,52.49,75.0,22.51,5.37,12.43,59574.5,48879.17,19.82,93.81,1.94,1.76,42008.83,,0.71,6.0,39
39029,42.0,41.48,17.33,21.16,43.79,70.62,26.83,5.67,15.02,51317.17,43032.83,15.48,94.17,2.15,1.89,102580.67,,0.38,6.0,39
39031,12.67,,11.0,,47.17,72.2,25.03,6.05,14.67,50408.83,40021.17,15.1,96.28,1.15,1.13,36599.33,,,3.0,39
39033,13.17,,11.0,,49.47,73.33,23.86,5.7,13.65,50950.17,43357.67,14.95,96.13,1.02,1.74,41851.0,,0.19,6.0,39
39035,530.0,42.82,185.33,14.98,-34.56,31.77,66.33,5.72,16.37,55934.5,59969.5,33.77,61.1,29.3,6.21,1253269.33,1059.06,0.78,6.0,39
39037,16.6,39.06,11.0,,62.77,80.24,17.47,4.15,10.48,60219.5,49377.17,15.86,96.82,0.75,1.64,51662.5,,0.48,5.0,39
39039,10.67,,,,35.85,66.26,30.41,4.87,9.35,63719.33,45372.33,18.35,89.83,1.78,10.33,38232.0,,,3.0,39
39041,30.33,13.96,22.67,11.26,9.92,53.57,43.65,3.58,4.38,116116.67,82519.83,56.02,85.16,3.61,2.75,207811.0,1356.45,-0.32,6.0,39
39043,24.83,35.79,12.5,,10.9,54.06,43.16,6.12,11.58,61645.83,57067.5,24.82,84.19,9.0,4.58,75082.17,,0.28,6.0,39
39045,50.5,31.36,23.17,15.05,24.55,60.91,36.36,4.25,8.38,76969.33,52383.0,29.35,85.63,7.86,2.35,156655.83,1258.12,-0.93,6.0,39
39047,13.0,,,,50.04,73.95,23.91,4.63,14.65,54525.0,44506.83,14.97,92.7,2.52,2.23,28762.17,,0.49,4.0,39
39049,711.67,53.88,168.5,12.76,-29.63,33.77,63.4,4.42,14.82,65870.33,56587.17,40.71,64.33,22.72,5.76,1303384.0,1213.6,-0.94,6.0,39
39051,12.33,,15.0,,38.55,67.59,29.04,4.8,7.88,67129.33,50583.0,17.67,92.17,0.42,8.92,42442.83,,,3.0,39
39053,21.0,77.96,10.0,,55.53,76.75,21.22,5.68,18.35,49583.5,44881.67,17.03,93.46,2.03,1.4,29699.83,,-0.32,6.0,39
39055,14.0,21.36,15.0,,23.85,60.81,36.96,4.2,6.05,90278.0,76169.67,38.51,95.51,1.14,1.6,94629.83,,0.48,5.0,39
39057,47.67,28.22,21.17,13.31,20.97,58.93,37.96,4.25,10.02,75930.17,57021.5,40.23,84.61,6.68,2.99,167059.5,1232.81,-0.28,6.0,39
39059,18.8,56.29,11.0,,46.56,72.07,25.51,5.75,15.6,50012.33,46248.33,14.74,94.57,1.65,1.2,38790.17,,0.74,5.0,39
39061,368.17,44.81,113.17,13.77,-14.01,41.67,55.67,4.58,14.6,63566.67,66393.33,39.03,66.42,25.51,3.5,820591.33,1124.63,0.15,6.0,39
39063,22.33,33.25,14.0,,38.51,67.62,29.11,3.97,9.62,66060.17,55954.83,27.72,91.55,1.62,5.72,75429.17,1082.27,-0.33,6.0,39
39065,12.75,65.31,,,50.38,73.7,23.33,4.98,15.07,53090.67,38062.17,17.03,95.08,1.03,1.92,31057.0,,0.38,4.0,39
39067,,,0.0,,51.1,74.45,23.35,5.85,14.33,52066.0,44491.5,11.61,94.97,2.81,0.79,14888.17,,,,39
39069,10.0,,0.0,,42.24,69.57,27.33,5.27,8.78,67900.83,49739.67,17.79,92.32,0.69,7.79,27402.0,,,,39
39071,19.0,49.57,11.0,,58.71,78.38,19.67,5.78,14.45,55239.67,41677.33,14.04,95.52,1.62,1.23,43139.17,,0.68,4.0,39
39073,16.0,,,,40.51,69.02,28.51,5.0,15.23,54434.5,43512.67,14.55,96.01,0.72,1.05,28263.17,,0.98,4.0,39
39075,,,,,66.23,81.89,15.66,3.1,8.98,68522.33,52072.67,10.26,98.26,0.15,0.99,44071.0,,,,39
39077,23.17,51.56,12.75,,39.58,68.26,28.68,6.12,11.37,60335.83,45534.33,14.8,94.18,1.16,6.75,58447.67,,0.16,6.0,39
